word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
আধটু,30,54,0.13027,0.06383,1.00131
আসিয়াছিল,684,106,0.22478,0.11111,1.00128
পড়েছিলুম,44,41,0.13014,0.06383,1.00124
গলির,234,225,0.1763,0.08696,1.00119
অপরিসীম,149,75,0.15291,0.07527,1.00118
বৈঠকখানা,92,57,0.17591,0.08696,1.001
গোলাপী,63,50,0.17588,0.08696,1.00098
হ্যারিকেন,23,62,0.12937,0.06383,1.00086
ঢুকেছিল,34,88,0.152,0.07527,1.00073
ঘের,134,183,0.15195,0.07527,1.00071
বিতৃষ্ণা,60,72,0.15195,0.07527,1.00071
ওয়ার্কিং,93,41,0.15193,0.07527,1.0007
ভাইবোন,99,91,0.22355,0.11111,1.00066
অস্ফুটস্বরে,72,30,0.12893,0.06383,1.00064
পাথর,1023,1283,0.24843,0.1236,1.00062
অক্ষমতা,57,29,0.12887,0.06383,1.00061
লিখছি,32,93,0.17514,0.08696,1.00061
চুপচাপ,179,627,0.17499,0.08696,1.00054
ভোর,411,606,0.22329,0.11111,1.00053
অশিক্ষিত,148,113,0.19884,0.0989,1.00052
বুদ্ধিমতী,108,58,0.12866,0.06383,1.0005
হাওড়া,46,116,0.17488,0.08696,1.00048
খটকা,66,138,0.1748,0.08696,1.00044
গঙ্গায়,93,120,0.17473,0.08696,1.00041
বুঝতে,100,232,0.22303,0.11111,1.00041
অস্বাভাবিক,235,352,0.17471,0.08696,1.0004
পঁয়তাল্লিশ,44,50,0.19859,0.0989,1.00039
চোখদুটো,33,49,0.12842,0.06383,1.00038
বিবর্ণ,240,152,0.19846,0.0989,1.00033
বাপরে,53,83,0.15113,0.07527,1.0003
বাঁচ,285,559,0.24778,0.1236,1.00029
সারারাত্রি,113,34,0.15084,0.07527,1.00015
ডিন,42,78,0.15075,0.07527,1.00011
ভিড়,630,1211,0.22243,0.11111,1.0001
কিছুদূর,124,139,0.15069,0.07527,1.00008
চিত্র,313,168,0.19797,0.0989,1.00008
অপলক,20,172,0.15068,0.07527,1.00007
ফেলবে,114,256,0.17405,0.08696,1.00007
স্বার্থপরতা,37,31,0.08337,0.04167,1.00002
আছড়ে,51,182,0.15049,0.07527,0.99998
বেদনা,619,373,0.19772,0.0989,0.99996
উনুনে,52,69,0.1504,0.07527,0.99993
ময়দা,62,52,0.1504,0.07527,0.99993
প্রকোষ্ঠ,35,27,0.10509,0.05263,0.99991
সমুদ্রে,270,225,0.24689,0.1236,0.99985
পাউড,21,68,0.15011,0.07527,0.99979
টবে,32,22,0.10482,0.05263,0.99978
মাছমাংস,37,20,0.10466,0.05263,0.9997
অকূল,78,49,0.14992,0.07527,0.99969
ঝুড়ি,128,82,0.19713,0.0989,0.99966
অগ্রভাগ,82,23,0.2215,0.11111,0.99964
চরিত্রবান,48,28,0.10433,0.05263,0.99954
ধ্বনিত,136,71,0.12673,0.06383,0.99953
কোল,335,497,0.24615,0.1236,0.99948
ফুঁপিয়ে,34,162,0.19671,0.0989,0.99945
ঘটবে,78,124,0.14921,0.07527,0.99934
রঙে,57,78,0.1489,0.07527,0.99918
জলরাশি,69,33,0.10355,0.05263,0.99914
নাসিকা,60,25,0.17219,0.08696,0.99914
গয়না,228,207,0.1488,0.07527,0.99913
গুঁড়ির,41,50,0.12592,0.06383,0.99913
ভূগোল,47,59,0.14876,0.07527,0.99911
কাত,108,210,0.22041,0.11111,0.9991
হিন্দি,69,120,0.19588,0.0989,0.99904
উচ্ছ্বাস,103,73,0.14856,0.07527,0.99901
গেছিস,27,62,0.12563,0.06383,0.99899
আট,893,1376,0.32354,0.16279,0.99898
ফেরবার,108,107,0.14848,0.07527,0.99897
জবাব,1999,2681,0.22014,0.11111,0.99896
সমস্বরে,102,82,0.19572,0.0989,0.99896
সুস্থ,321,346,0.19569,0.0989,0.99895
নানাজাতীয়,42,20,0.12548,0.06383,0.99891
সরিয়ে,244,885,0.21993,0.11111,0.99886
বাংলোর,33,111,0.12534,0.06383,0.99884
ফেনা,47,57,0.08098,0.04167,0.99882
থাকব,613,825,0.17151,0.08696,0.9988
আন,1045,1356,0.2703,0.13636,0.99878
ক্ষণকাল,976,133,0.21979,0.11111,0.99878
পাঠিয়েছেন,75,109,0.17128,0.08696,0.99868
শক্তি,2341,1239,0.19506,0.0989,0.99863
রোমাঞ্চিত,51,66,0.14777,0.07527,0.99862
ধূসর,108,122,0.14776,0.07527,0.99861
ফুলদানি,32,43,0.12484,0.06383,0.99859
বলিলবেশ,29,21,0.10208,0.05263,0.99841
বলিলহ্যাঁ,40,31,0.12413,0.06383,0.99824
শেয়াল,100,258,0.24351,0.1236,0.99816
হঠাৎ,5292,8042,0.14675,0.07527,0.99811
দেখাশুনা,67,54,0.14673,0.07527,0.9981
কাঁকর,29,53,0.12358,0.06383,0.99796
পাঠিয়,54,106,0.14644,0.07527,0.99795
মধ্যাহ্ন,103,35,0.14645,0.07527,0.99795
দুরু,37,73,0.19366,0.0989,0.99793
প্রাসা,151,84,0.19364,0.0989,0.99792
ষোলো,51,111,0.24299,0.1236,0.9979
আসুন,772,841,0.19353,0.0989,0.99786
অস্ফুট,229,319,0.21776,0.11111,0.99777
দাঁড়াইল,1389,476,0.19329,0.0989,0.99775
বাড়িতে,274,416,0.1933,0.0989,0.99775
দুর্গম,151,87,0.19309,0.0989,0.99764
জাম,35,68,0.16907,0.08696,0.99758
ডাকব,72,115,0.16885,0.08696,0.99747
পড়লুম,141,173,0.14548,0.07527,0.99747
ফুট,263,455,0.19264,0.0989,0.99742
চারিদিক,429,254,0.21704,0.11111,0.99741
পুকুরে,124,134,0.19259,0.0989,0.99739
ডগা,59,111,0.1222,0.06383,0.99727
পয়সায়,97,149,0.16846,0.08696,0.99727
সস্ত্রীক,49,44,0.12206,0.06383,0.9972
রাত্তিরে,197,323,0.21654,0.11111,0.99716
বরাদ্দ,55,76,0.19207,0.0989,0.99714
আঁকাবাঁকা,40,61,0.14462,0.07527,0.99704
মাতৃত্ব,25,27,0.0993,0.05263,0.99702
ধোয়া,46,71,0.12168,0.06383,0.99701
আলোক,560,102,0.21615,0.11111,0.99696
ভাবভঙ্গি,59,62,0.12156,0.06383,0.99695
দুআনা,27,33,0.1443,0.07527,0.99688
শয়নকক্ষে,82,65,0.12141,0.06383,0.99687
রক্তিম,53,74,0.12139,0.06383,0.99686
ফার্সী,55,52,0.19143,0.0989,0.99681
ওপাশে,55,143,0.19137,0.0989,0.99678
দিগন্ত,96,140,0.12121,0.06383,0.99677
ছুরির,66,96,0.14406,0.07527,0.99676
মোমবাতি,63,139,0.2157,0.11111,0.99674
একশ,71,149,0.21566,0.11111,0.99672
পরিচালন,45,32,0.09856,0.05263,0.99665
চারপাঁচটা,22,25,0.12086,0.06383,0.9966
ঢুক,887,2066,0.21539,0.11111,0.99658
ঘটিয়া,548,83,0.21536,0.11111,0.99657
বললেআমি,36,82,0.16704,0.08696,0.99656
আভায়,34,29,0.07643,0.04167,0.99655
আলোচনায়,111,60,0.14348,0.07527,0.99647
আন্দাজ,377,362,0.19068,0.0989,0.99644
পড়েছেন,141,293,0.19065,0.0989,0.99643
স্মিতমুখে,53,48,0.12028,0.06383,0.99631
ওয়েটিং,32,38,0.14306,0.07527,0.99626
পেয়েছি,130,342,0.26523,0.13636,0.99625
যেতুম,59,59,0.12012,0.06383,0.99623
ছেলেমেয়ে,735,630,0.21458,0.11111,0.99618
ফিরাই,38,37,0.0975,0.05263,0.99612
সেকথা,329,526,0.21446,0.11111,0.99612
মারিল,112,56,0.16613,0.08696,0.99611
দুপাশে,80,259,0.16596,0.08696,0.99603
বলিলেনআমি,34,45,0.18987,0.0989,0.99603
মুষ্টিবদ্ধ,33,26,0.11964,0.06383,0.99599
রাগী,28,59,0.1659,0.08696,0.99599
ফি,39,48,0.14248,0.07527,0.99597
চেক,72,81,0.14231,0.07527,0.99589
আঁচল,472,482,0.18937,0.0989,0.99579
উত্তেজিত,398,437,0.21369,0.11111,0.99573
বেড়াইতে,510,120,0.21358,0.11111,0.99568
ছেড়া,41,100,0.1652,0.08696,0.99564
ডাঙায়,113,117,0.18898,0.0989,0.99559
বাঁচা,315,415,0.18873,0.0989,0.99547
সারিয়া,289,52,0.16485,0.08696,0.99547
উপত্যকা,71,46,0.09615,0.05263,0.99545
ব্যাকুলতা,91,88,0.14139,0.07527,0.99542
ফেরত,147,334,0.18861,0.0989,0.9954
ভাঙ,861,2323,0.26351,0.13636,0.99539
ছাড়,422,835,0.23794,0.1236,0.99537
রোজগার,37,93,0.1184,0.06383,0.99537
থাকো,356,302,0.18851,0.0989,0.99535
রক্তাভ,27,65,0.1183,0.06383,0.99532
বসি,1275,395,0.26329,0.13636,0.99528
টিন,237,418,0.21261,0.11111,0.9952
ওষ্ঠ,78,57,0.16397,0.08696,0.99503
দেওয়াল,333,377,0.18746,0.0989,0.99483
কয়েকজন,436,691,0.23682,0.1236,0.99482
গল্পগুজব,74,56,0.16349,0.08696,0.99479
নেয়,303,1049,0.26201,0.13636,0.99464
হুমড়ি,40,97,0.23631,0.1236,0.99456
কুঁড়ি,31,28,0.11668,0.06383,0.99451
তীরবেগ,24,36,0.07224,0.04167,0.99445
ছেলে,705,759,0.23607,0.1236,0.99444
চিনির,35,63,0.18667,0.0989,0.99443
চুরুট,111,104,0.2109,0.11111,0.99434
অশ্রুর,65,37,0.139,0.07527,0.99423
ব্যবহারে,297,170,0.21068,0.11111,0.99423
ঠান্ডা,139,108,0.1861,0.0989,0.99415
লাফিয়ে,230,691,0.18611,0.0989,0.99415
আঁকা,178,307,0.18602,0.0989,0.99411
ভাল্লুক,75,61,0.18594,0.0989,0.99407
শিক্ষিতা,56,23,0.13851,0.07527,0.99399
করিলাম‌,25,64,0.1857,0.0989,0.99395
ঝোপে,51,58,0.13829,0.07527,0.99388
প্রেতের,24,35,0.11535,0.06383,0.99385
দামী,102,364,0.20985,0.11111,0.99381
ঠেলিয়া,414,69,0.20981,0.11111,0.9938
কিন,208,500,0.20977,0.11111,0.99377
পেতাম,58,137,0.1853,0.0989,0.99375
উজ্জ্বলতা,38,29,0.11514,0.06383,0.99374
লরি,25,65,0.138,0.07527,0.99373
বসো,222,188,0.16136,0.08696,0.99372
ঢিবি,37,56,0.18513,0.0989,0.99366
বিবরণ,393,209,0.23447,0.1236,0.99364
পাখি,671,894,0.25999,0.13636,0.99363
গাড়িখানা,52,95,0.18502,0.0989,0.99361
আধপে,20,20,0.09225,0.05263,0.9935
ভাই,3081,2499,0.20914,0.11111,0.99346
লাফে,83,181,0.16075,0.08696,0.99342
বিদ্বেষের,43,31,0.11444,0.06383,0.99339
শিকল,149,118,0.18453,0.0989,0.99337
চেহারায়,69,200,0.2089,0.11111,0.99334
খুড়তু,30,32,0.16045,0.08696,0.99327
অজগর,98,104,0.16037,0.08696,0.99323
নিউ,58,138,0.18422,0.0989,0.99321
বসলুম,47,81,0.13684,0.07527,0.99315
মশাল,102,160,0.20842,0.11111,0.9931
চাই,3285,3736,0.18395,0.0989,0.99307
তেল,350,413,0.20832,0.11111,0.99305
সুসজ্জিত,119,47,0.13659,0.07527,0.99302
জ্বালানো,25,37,0.11364,0.06383,0.99299
লজ্জিত,473,207,0.23317,0.1236,0.99299
তাকায়,138,608,0.25864,0.13636,0.99296
সন্তর্পণে,140,248,0.15919,0.08696,0.99264
নিরীহ,292,225,0.31078,0.16279,0.9926
গাই,128,244,0.23237,0.1236,0.99259
ক্ষিদে,72,33,0.15891,0.08696,0.9925
পারল,189,1330,0.25761,0.13636,0.99244
ভালবাসে,303,322,0.20692,0.11111,0.99235
পাহারায়,23,74,0.15834,0.08696,0.99222
সিগারেটের,56,279,0.20658,0.11111,0.99218
ফারসী,29,30,0.112,0.06383,0.99217
বাত,127,197,0.20653,0.11111,0.99215
ঝোপঝাড়,32,63,0.11193,0.06383,0.99214
সংগ্রাম,288,370,0.18204,0.0989,0.99212
ময়লা,266,364,0.20615,0.11111,0.99196
হাঁটু,195,350,0.20608,0.11111,0.99193
গেয়ে,128,268,0.231,0.1236,0.99191
দুচ,186,291,0.23091,0.1236,0.99186
তড়াক,36,90,0.11124,0.06383,0.99179
মূর্তির,204,189,0.23057,0.1236,0.99169
ফালি,24,97,0.11096,0.06383,0.99165
জ্যোৎস্নায়,77,51,0.13382,0.07527,0.99164
এগারো,137,196,0.23034,0.1236,0.99158
দমকা,45,109,0.13356,0.07527,0.99151
হাসির,505,910,0.23019,0.1236,0.9915
সেদি,334,461,0.25562,0.13636,0.99145
রাগে,264,377,0.25558,0.13636,0.99143
এমএ,35,35,0.20507,0.11111,0.99142
ক্ষুধা,256,150,0.20496,0.11111,0.99137
অঙ্কিত,168,34,0.15643,0.08696,0.99126
জনমানব,21,35,0.08779,0.05263,0.99126
কেনব,37,49,0.13298,0.07527,0.99122
বাঁশির,98,58,0.13288,0.07527,0.99117
গেছেন,706,984,0.22946,0.1236,0.99113
দলিল,83,86,0.15614,0.08696,0.99111
পাওনি,59,64,0.1327,0.07527,0.99108
কুয়,58,126,0.15583,0.08696,0.99096
তীরে,566,195,0.20415,0.11111,0.99096
ঢেউয়,58,124,0.15568,0.08696,0.99088
রিকশা,34,182,0.17859,0.0989,0.99039
জোয়ান,100,349,0.25345,0.13636,0.99036
ভরে,579,1262,0.22787,0.1236,0.99034
ম্লান,407,277,0.20289,0.11111,0.99034
শিক্ষিত,397,289,0.20277,0.11111,0.99028
হাস্যে,87,38,0.15445,0.08696,0.99027
সিকি,95,54,0.20259,0.11111,0.99019
নাহি,888,165,0.30576,0.16279,0.99009
পুরস্ক,359,193,0.22712,0.1236,0.98996
মাটি,2181,2803,0.17765,0.0989,0.98993
স্রোত,347,396,0.22704,0.1236,0.98992
কাপড়চোপড়,146,80,0.20204,0.11111,0.98991
বেড়ানো,82,91,0.20192,0.11111,0.98985
বিধবা,768,321,0.20157,0.11111,0.98968
লোকাল,25,36,0.08459,0.05263,0.98966
মাঠ,915,1043,0.22644,0.1236,0.98962
জীব,874,413,0.2779,0.14943,0.98952
শুনিতেছিল,100,34,0.12955,0.07527,0.9895
গ্লাসে,35,67,0.15273,0.08696,0.98941
হাতমুখ,122,92,0.15253,0.08696,0.98931
হত্যাকারী,197,417,0.20069,0.11111,0.98923
ডানা,88,171,0.17622,0.0989,0.98921
ভুগে,28,48,0.15225,0.08696,0.98917
ছায়া,915,1161,0.25082,0.13636,0.98905
গভীর,1778,1417,0.22523,0.1236,0.98902
অপরাহ্নে,141,41,0.17583,0.0989,0.98901
রংএর,39,46,0.10569,0.06383,0.98901
ভাঙলে,26,55,0.17568,0.0989,0.98894
রহি,1451,337,0.2001,0.11111,0.98894
আটা,55,54,0.15176,0.08696,0.98892
ধারালো,44,169,0.15163,0.08696,0.98886
রাজনৈতিক,203,333,0.19993,0.11111,0.98886
আন্দোলনে,53,60,0.12823,0.07527,0.98885
বিকেলবেলা,67,89,0.12804,0.07527,0.98875
লেখ,273,427,0.1995,0.11111,0.98864
বলিলতা,89,41,0.22422,0.1236,0.98852
পড়েছি,105,272,0.19906,0.11111,0.98842
লেবু,56,52,0.15072,0.08696,0.9884
পেঁয়াজ,20,42,0.1273,0.07527,0.98838
আঁত,29,125,0.15055,0.08696,0.98832
ব্যাঙ্ক,100,183,0.17437,0.0989,0.98828
সুন্দর,1939,1908,0.24926,0.13636,0.98827
শিগগির,259,265,0.17415,0.0989,0.98817
আপনা,6481,5031,0.15012,0.08696,0.98811
বিনিময়ে,66,96,0.12649,0.07527,0.98798
নিবি,41,59,0.14968,0.08696,0.98788
কন্যা,1392,410,0.27458,0.14943,0.98787
দৈর্ঘ্য,41,26,0.14957,0.08696,0.98783
ছোলা,32,45,0.12614,0.07527,0.9878
খিটখিটে,27,41,0.12596,0.07527,0.98771
বিনিদ্র,33,33,0.10308,0.06383,0.98771
হাসিটুকু,27,38,0.12592,0.07527,0.98769
শয্যায়,228,215,0.17314,0.0989,0.98767
দৃঢ়তা,69,57,0.14916,0.08696,0.98762
বালতি,51,111,0.17301,0.0989,0.9876
ন্যাকড়া,30,58,0.08035,0.05263,0.98754
খাওয়াব,44,57,0.12539,0.07527,0.98743
অচৈতন্য,55,49,0.12525,0.07527,0.98736
বেগুনি,44,73,0.12517,0.07527,0.98732
আবছা,51,260,0.1723,0.0989,0.98725
পেরেক,33,47,0.12482,0.07527,0.98714
ভ্রূ,92,259,0.22148,0.1236,0.98714
গর্জে,28,129,0.17198,0.0989,0.98709
পান,1711,1334,0.24689,0.13636,0.98708
যন্ত্রণা,363,400,0.2729,0.14943,0.98702
মালিশ,35,51,0.10155,0.06383,0.98694
গিয়েছিলে,74,102,0.10152,0.06383,0.98693
চলুন,609,763,0.14747,0.08696,0.98678
ঘায়ে,49,74,0.12388,0.07527,0.98667
ডেক,1150,1793,0.19546,0.11111,0.98662
আফ্রিকা,35,26,0.12375,0.07527,0.98661
লতাপাতা,40,44,0.1005,0.06383,0.98642
বিদ্বেষ,127,125,0.17059,0.0989,0.9864
লেখেন,100,108,0.12321,0.07527,0.98634
পরপারে,82,50,0.17041,0.0989,0.9863
বিংশ,82,44,0.1704,0.0989,0.9863
আছি,1607,1528,0.21963,0.1236,0.98622
পাঁচিল,125,185,0.14623,0.08696,0.98616
কফি,46,229,0.19425,0.11111,0.98602
লজ্জা,1635,1047,0.19425,0.11111,0.98601
অভিমান,539,347,0.21899,0.1236,0.9859
দূরে,2505,2467,0.16957,0.0989,0.98588
সুপারি,41,20,0.12227,0.07527,0.98587
সন্ধ্যাবেলা,172,185,0.21888,0.1236,0.98584
কাপড়ে,171,103,0.16946,0.0989,0.98583
দুহ,43,61,0.19372,0.11111,0.98575
আকার,102,85,0.14532,0.08696,0.98571
খিলখিল,93,235,0.14529,0.08696,0.98569
খোঁপা,71,106,0.19359,0.11111,0.98568
দিও,431,286,0.21845,0.1236,0.98563
পাইয়া,2622,348,0.24399,0.13636,0.98563
ধোঁয়ায়,54,78,0.12176,0.07527,0.98561
মশলা,51,67,0.14513,0.08696,0.98561
ব্যাগে,22,34,0.09876,0.06383,0.98555
ধনী,364,311,0.24378,0.13636,0.98553
জীবন,5362,4947,0.14488,0.08696,0.98549
থোকা,38,51,0.1214,0.07527,0.98543
খুন,1199,1423,0.24353,0.13636,0.9854
বাঁশঝাড়,102,59,0.14464,0.08696,0.98537
কফির,20,78,0.19294,0.11111,0.98536
তোয়ালে,34,82,0.12116,0.07527,0.98531
মুখশ্রী,83,27,0.14453,0.08696,0.98531
পরিচ্ছন্ন,55,98,0.19271,0.11111,0.98524
পোশাকপ,20,25,0.09814,0.06383,0.98524
ভয়ে,2326,1405,0.24317,0.13636,0.98522
চিল,74,92,0.14434,0.08696,0.98521
ওঠা,146,283,0.21751,0.1236,0.98516
চিন,524,1193,0.21747,0.1236,0.98514
বিরাগ,69,38,0.16807,0.0989,0.98514
মুশকিলে,75,58,0.12077,0.07527,0.98512
আরবি,35,114,0.14397,0.08696,0.98503
পাংশু,74,29,0.12049,0.07527,0.98498
উঠত,95,249,0.21713,0.1236,0.98497
গোলমাল,502,653,0.21714,0.1236,0.98497
বিবাহিতা,44,57,0.12046,0.07527,0.98496
পোঁতা,53,27,0.12044,0.07527,0.98495
উঁচুনিচু,31,23,0.09738,0.06383,0.98486
কাঁদ,473,658,0.21673,0.1236,0.98477
তেইশ,43,52,0.1917,0.11111,0.98474
গাওয়া,34,77,0.19161,0.11111,0.98469
বিকট,259,226,0.2165,0.1236,0.98466
শরীর,2058,2536,0.21644,0.1236,0.98462
শিরীষ,20,33,0.19128,0.11111,0.98453
ইংরেজিতে,116,125,0.19126,0.11111,0.98452
খেতেন,25,44,0.14295,0.08696,0.98452
